ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
71,4608,131072,4096,0.46487874591045264,10148845.0,162605711.0,135765638058.0
72,4864,2048,4096,0.4760284810126582,195810.0,2629863.0,1142185720.0
73,4864,4096,4096,0.5821005780066613,261307.0,4067365.0,1364719353.0
74,4864,4608,4096,0.4436538806456356,433120.5,6322632.5,2175952857.0
75,4864,4864,4096,0.25518697970707477,447521.5,9184396.0,3253017006.0
76,4864,5376,4096,0.24890427908103832,456115.0,10242441.0,3689096532.5
77,4864,7680,4096,0.524440456081081,478228.0,8833005.0,3082735929.0
78,4864,7936,4096,0.32307411142431314,502944.0,13502527.0,4771665770.0
79,4864,8192,4096,0.742444447892412,479068.0,4531751.0,1519291429.0
80,4864,8448,4096,0.34506565931177224,713255.0,13864312.0,4805046656.0
81,4864,8704,4096,0.5098834201500795,698772.5,10356603.0,3514224012.0
82,4864,14080,4096,0.41798470817556793,967591.0,20289743.0,7449028158.0
83,4864,14336,4096,0.752532451672147,915093.0,7531561.0,2743686382.0
84,4864,16128,4096,0.42408136702348226,979267.5,22970685.0,8643313735.0
85,4864,16384,4096,0.7157154777094609,909304.0,10257518.0,5251824174.0
86,4864,16640,4096,0.4184708535342889,1205582.0,23954493.0,8667509677.0
87,4864,32512,4096,0.45259653022959034,2186633.0,43759262.0,21556053613.0
88,4864,32768,4096,0.6199297194398289,2064734.0,29098412.0,21783778685.0
89,4864,33024,4096,0.43914231053330843,2380840.0,45664105.5,23845189378.5
90,4864,65536,4096,0.47888660320357157,4934676.0,83481422.5,70019865329.0
91,4864,65792,4096,0.4546631596783758,5158265.5,88169431.0,72366647357.5
92,4864,66048,4096,0.4549152068831557,5203093.5,88463180.0,82772997397.0
93,4864,128256,4096,0.46665555941128367,10461551.0,167663366.0,143189881982.0
94,4864,130816,4096,0.46604860985201224,10600834.0,171227287.0,144539645940.0
95,4864,131072,4096,0.46355797045293284,10597951.0,172124045.0,145625243726.0
96,5376,2048,4096,0.4776896032274207,206185.0,2896258.0,1206458772.0
97,5376,4096,4096,0.5956995367718396,432199.0,4326062.5,1511980090.5
98,5376,4608,4096,0.4386222977684798,443776.0,7057424.0,2497282186.0
99,5376,4864,4096,0.25410975994723206,459138.5,10165796.5,3631828707.0
100,5376,5376,4096,0.2635932141227739,455032.0,11080324.0,4049378507.0
101,5376,7680,4096,0.4135687754736726,707286.0,12338611.0,4190823069.0
102,5376,7936,4096,0.3337654177860219,716901.0,14665963.0,5126905768.0
103,5376,8192,4096,0.7342355775188995,679365.0,5211875.0,1746858282.0
104,5376,8448,4096,0.33071023239394304,720465.0,15689572.0,5450386669.0
105,5376,8704,4096,0.5050043369870038,703700.0,11574436.5,3983556048.5
106,5376,14080,4096,0.42295528778248587,974120.0,22212910.0,8191282957.0
107,5376,14336,4096,0.7530729171278423,891237.5,8300443.0,4313804029.0
108,5376,16128,4096,0.4243213154017904,1220324.0,25375843.0,9467624574.0
109,5376,16384,4096,0.7157658337142813,1136680.0,11333883.0,4580181264.0
110,5376,16640,4096,0.42161581508747836,1204782.0,26316761.0,9655833871.0
111,5376,32512,4096,0.4503874785053943,2473978.5,48581871.0,23674624606.5
112,5376,32768,4096,0.618137646284084,2315283.5,32338963.0,24554573965.5
113,5376,33024,4096,0.44814683301358943,2524094.0,49570813.0,25313477290.0
114,5376,65536,4096,0.4765760597941563,5625419.5,92727797.0,74959474406.5
115,5376,65792,4096,0.45506384900489305,5651597.0,97369953.5,76065539248.5
116,5376,66048,4096,0.4591184262424191,5651438.0,96938768.0,82866558575.0
117,5376,128256,4096,0.46599618971208856,11593784.0,185566346.0,159268807926.0
118,5376,130816,4096,0.4672083557598601,11801972.0,188792474.0,153585220179.0
119,5376,131072,4096,0.46485194169447047,11785152.0,189729201.0,163833775435.0
120,7680,2048,4096,0.4801996321816665,241557.0,4111714.0,1560466408.0
121,7680,4096,4096,0.6180411099215813,447341.0,5781859.0,2078759545.5
122,7680,4608,4096,0.4472811104552172,469174.0,9905655.5,3511836815.0
123,7680,4864,4096,0.2750780393991965,497135.0,14076562.0,5051999512.0
124,7680,5376,4096,0.2794074617206433,720786.0,15456477.5,5328173043.5
125,7680,7680,4096,0.46896893196629647,740214.0,15783551.0,5697499031.0
126,7680,7936,4096,0.3470735779127482,968392.0,20490283.5,7334965650.5
127,7680,8192,4096,0.746566482510846,912710.0,7007046.0,2628139314.0
128,7680,8448,4096,0.3581745032691768,974401.0,21406170.0,7690325882.0
129,7680,8704,4096,0.4741136103596706,958738.0,17693442.0,6323575666.0
130,7680,14080,4096,0.4216970688825423,1461721.0,31805152.0,11719319311.0
131,7680,14336,4096,0.7399808351929912,1356246.0,12667057.0,6479257580.0
