M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
2048,2048,4096,0.4464336871587125,163041.0,1187944.0,611154370.5
2048,4096,4096,0.6640581335599524,165044.0,1327998.0,671420186.5
2048,4608,4096,0.5249275384825288,183992.0,2246428.0,1002930688.0
2048,4864,4096,0.31685356496298,201938.0,3559138.0,1479998369.0
2048,5376,4096,0.33449186733536335,211633.0,3822252.0,1528608181.0
2048,7680,4096,0.6007409741262342,234987.0,3059755.5,1083563227.5
2048,7936,4096,0.38445885559885484,244962.0,5176185.0,1834854735.0
2048,8192,4096,0.7733602077951472,237390.0,1603887.0,576866633.0
2048,8448,4096,0.39327433314287114,250450.0,5422461.0,1886906609.5
2048,8704,4096,0.5912272156314946,256038.5,3564555.5,1190841040.5
2048,14080,4096,0.42279333756406656,450846.5,8545760.0,3086217616.5
2048,14336,4096,0.758012303544852,435443.0,3067767.0,1131056824.0
2048,16128,4096,0.427214711682111,471977.0,9703971.0,3542529678.5
2048,16384,4096,0.6871622139279867,465347.5,4867943.0,1886208628.5
2048,16640,4096,0.4383634817848622,475843.5,9793658.0,3740449540.0
2048,32512,4096,0.44793566019492476,1111242.5,18766791.5,10382754190.0
2048,32768,4096,0.6819342961361805,1090773.0,9938403.0,7459179953.0
2048,33024,4096,0.4487969881380578,1143049.0,19029632.0,12476419413.5
2048,65536,4096,0.5238936405116941,2265028.0,32015521.0,30638408330.0
2048,65792,4096,0.46184778147024313,2248405.0,36904496.0,31478318840.0
2048,66048,4096,0.46274286221919775,2260022.0,36995646.0,30844993317.0
2048,128256,4096,0.4757172632051423,5105368.5,69806738.0,92627983963.5
2048,130816,4096,0.4703819203354044,5107110.0,72019888.0,91973776172.5
2048,131072,4096,0.4743940267685046,5056154.5,71617875.5,91443458221.5
4096,2048,4096,0.47354565140890476,167648.0,2243944.0,1166333947.5
4096,4096,4096,0.6836481194739854,232984.0,2466459.0,920473251.0
4096,4608,4096,0.6172117249495529,242999.0,3492988.5,1198358828.0
4096,4864,4096,0.39803614804442655,257621.0,6188597.5,2084399921.5
4096,5376,4096,0.39424087936562696,448022.0,6887007.5,2346359581.0
4096,7680,4096,0.5724508375819374,449505.0,6628379.0,2388376293.5
4096,7936,4096,0.4098066137763979,461122.0,9872266.0,3548098781.5
4096,8192,4096,0.7642169941890387,443496.0,3385424.0,1264348075.0
4096,8448,4096,0.4064305598399788,467250.0,10575486.5,3808986546.5
4096,8704,4096,0.563706030515085,462804.0,7690238.0,2739825320.0
4096,14080,4096,0.4304299593826945,772381.0,16828774.0,7212510322.0
4096,14336,4096,0.7268818056251107,788405.0,7183228.5,3591519060.5
