M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
4864,5376,4096,0.4558307290878898,260625.5,3687780.0,1282554141.5
4864,7680,4096,0.5939449326063355,280935.5,3609920.5,1208104286.5
4864,7936,4096,0.43193617869321727,290790.0,5736277.0,1895695041.0
4864,8192,4096,0.7462811398693374,290029.0,1901693.0,628489851.0
4864,8448,4096,0.4190080684046515,400392.0,6276779.0,2063401325.0
4864,8704,4096,0.558449278649939,394103.0,4574527.5,1519830059.0
4864,14080,4096,0.43657682623616745,579497.0,10067711.0,3588949066.0
4864,14336,4096,0.6916480805440433,556443.0,4546723.5,1741203847.0
4864,16128,4096,0.4430145385326038,600048.0,11366543.0,4422906165.0
4864,16384,4096,0.6940624262405586,576913.5,5142895.5,1933939978.0
4864,16640,4096,0.44410120325744573,704541.5,11699166.0,4484439046.5
4864,32512,4096,0.45792086869368814,1212713.0,22170202.0,8101813307.0
4864,32768,4096,0.48650587275960355,1199773.0,20915884.0,7408323215.0
4864,33024,4096,0.4544546242877636,1258961.5,22700044.0,8366169974.0
4864,65536,4096,0.501554176400668,3015939.0,40309294.0,37878064503.0
4864,65792,4096,0.45314343934217144,3205378.0,45337838.0,43098701371.0
4864,66048,4096,0.45473065339300156,3149735.5,45397725.0,40323033804.0
4864,128256,4096,0.4734645763643944,6938015.0,84270819.0,136844876194.0
4864,130816,4096,0.47207422375648667,7012207.0,86228816.0,139263879112.0
4864,131072,4096,0.47213684849534765,7018938.0,86627102.0,137797254786.0
5376,2048,4096,0.4827122861971761,120418.0,1460789.0,626878723.5
5376,4096,4096,0.6585086826167987,252613.0,1672099.0,565683315.0
5376,4608,4096,0.5659947446412139,256980.0,2617226.0,928158502.0
5376,4864,4096,0.4640897135803487,260625.0,3618405.0,1261770598.5
5376,5376,4096,0.44911311296265055,261346.5,4137332.5,1495228015.5
5376,7680,4096,0.5700078879179338,393101.0,4307798.0,1428135036.0
5376,7936,4096,0.42280671822987126,401794.0,6464356.5,2147805048.5
5376,8192,4096,0.7321952977387206,393020.0,2302231.0,799031420.0
5376,8448,4096,0.4171539137040253,404478.0,6963193.0,2344238291.0
5376,8704,4096,0.5450829888806886,398790.0,5257062.0,1789696477.0
5376,14080,4096,0.43727468928746155,590353.0,11109563.0,4317565349.0
5376,14336,4096,0.6956865575889776,573288.0,4924243.0,1980465432.0
5376,16128,4096,0.44120648596910955,741556.5,12613097.5,5048974463.0
5376,16384,4096,0.7044395711168996,714457.0,5393725.0,2158302307.0
5376,16640,4096,0.44414276238060174,741697.0,12928779.0,5081804820.0
