M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
7936,32768,4096,0.6491462754396016,1452481.0,21371121.5,12499954134.0
7936,33024,4096,0.4649668902804833,1513221.0,37299725.5,27665452298.0
7936,65536,4096,0.49167208525238126,3506189.0,69371944.0,112207809747.5
7936,65792,4096,0.47661385990801136,3475250.0,72353471.0,69933168819.0
7936,66048,4096,0.47951028026092174,3567810.0,72122009.0,98548733344.0
7936,128256,4096,0.480517520027816,6900821.0,139744846.0,135564203117.0
7936,130816,4096,0.4789098769255895,7035859.0,143068349.0,138807008108.0
7936,131072,4096,0.48608426677762073,7093401.5,140853867.5,141649465212.0
8192,2048,4096,0.49426412483385224,88241.0,2240640.0,1491677515.5
8192,4096,4096,0.672756016752879,172802.0,2512326.0,1435998276.0
8192,4608,4096,0.571937544545282,252603.0,4071402.0,2312806633.0
8192,4864,4096,0.4696112621201422,261564.0,5629061.0,3273878393.0
8192,5376,4096,0.4530170279427954,266564.0,6459752.0,3754884121.0
8192,7680,4096,0.5874208435826214,358605.0,6461482.0,3541881368.0
8192,7936,4096,0.4068644696205115,365765.0,10511143.0,6460855012.0
8192,8192,4096,0.7442986525282178,350445.0,3448996.0,1928476025.5
8192,8448,4096,0.40327148846074246,440767.0,11267114.0,6990481801.0
8192,8704,4096,0.5751227982197382,440006.0,7608266.0,4355838401.0
8192,14080,4096,0.44071903340584473,647129.5,17361554.5,10697526301.5
8192,14336,4096,0.7379639212979229,637849.0,6280977.0,3711204200.0
8192,16128,4096,0.44593361040235574,740031.0,19654927.0,11755129690.0
8192,16384,4096,0.7436995142693934,721530.0,6918423.5,4060924118.0
8192,16640,4096,0.4440572152080645,808612.0,20361993.5,12605237487.5
8192,32512,4096,0.46849975636408797,1528542.0,37604858.0,23602697287.0
8192,32768,4096,0.6505795651706724,1469380.0,21935823.0,13039265030.0
8192,33024,4096,0.4638123509758613,1581223.0,38601558.0,23257654963.0
8192,65536,4096,0.487925430532919,3555969.0,72310885.0,90487007298.0
